recipe,epoch,iter,layer,grad_phi_norm
mixup,22,0,10,0.00012256240006536245
mixup,22,0,11,0.0
mixup,22,100,0,0.005220719613134861
mixup,22,100,1,0.0039274306036531925
mixup,22,100,2,0.004197883419692516
mixup,22,100,3,0.0027361128013581038
mixup,22,100,4,0.0031323826406151056
mixup,22,100,5,0.002068157307803631
mixup,22,100,6,0.0018452118383720517
mixup,22,100,7,0.000739142531529069
mixup,22,100,8,0.0004247111501172185
mixup,22,100,9,0.0002553219092078507
mixup,22,100,10,0.00013830367242917418
mixup,22,100,11,0.0
mixup,22,200,0,0.00483255460858345
mixup,22,200,1,0.0038939029909670353
mixup,22,200,2,0.0039070709608495235
mixup,22,200,3,0.00264181662350893
mixup,22,200,4,0.0029670833609998226
mixup,22,200,5,0.002022085478529334
mixup,22,200,6,0.0018278320785611868
mixup,22,200,7,0.0008106640307232738
mixup,22,200,8,0.0004200568073429167
mixup,22,200,9,0.0002385065599810332
mixup,22,200,10,0.00012874735693912953
mixup,22,200,11,0.0
mixup,22,300,0,0.005048954393714666
mixup,22,300,1,0.0038177459500730038
mixup,22,300,2,0.004046943970024586
mixup,22,300,3,0.002920645521953702
mixup,22,300,4,0.0030977025162428617
mixup,22,300,5,0.0021686996333301067
mixup,22,300,6,0.0018232628935948014
mixup,22,300,7,0.000699928030371666
mixup,22,300,8,0.0004144227132201195
mixup,22,300,9,0.00024037473485805094
mixup,22,300,10,0.00011681428441079333
mixup,22,300,11,0.0
mixup,22,400,0,0.0046942527405917645
mixup,22,400,1,0.0036366933491081
mixup,22,400,2,0.003872193628922105
mixup,22,400,3,0.0025802988093346357
mixup,22,400,4,0.002959417412057519
mixup,22,400,5,0.0021184503566473722
mixup,22,400,6,0.0017404333921149373
mixup,22,400,7,0.0007079270435497165
mixup,22,400,8,0.000358826044248417
mixup,22,400,9,0.00020841612422373146
mixup,22,400,10,0.00010563736577751115
mixup,22,400,11,0.0
mixup,22,500,0,0.005340110044926405
mixup,22,500,1,0.004089161287993193
mixup,22,500,2,0.004099815618246794
mixup,22,500,3,0.002946286229416728
mixup,22,500,4,0.003165249014273286
mixup,22,500,5,0.0022834481205791235
mixup,22,500,6,0.0018444869201630354
mixup,22,500,7,0.0008117441320791841
mixup,22,500,8,0.00040960274054668844
mixup,22,500,9,0.0002520107664167881
mixup,22,500,10,0.00011933614587178454
mixup,22,500,11,0.0
mixup,22,600,0,0.006365185137838125
mixup,22,600,1,0.004608831834048033
mixup,22,600,2,0.004833516199141741
mixup,22,600,3,0.0030511373188346624
mixup,22,600,4,0.0038093742914497852
mixup,22,600,5,0.002698261756449938
mixup,22,600,6,0.0020374224986881018
mixup,22,600,7,0.0008389182621613145
mixup,22,600,8,0.0004497546760831028
mixup,22,600,9,0.00030186414369381964
mixup,22,600,10,0.00016803416656330228
mixup,22,600,11,0.0
mixup,22,700,0,0.005222033709287643
mixup,22,700,1,0.003997107967734337
mixup,22,700,2,0.004456463269889355
mixup,22,700,3,0.0028529339469969273
mixup,22,700,4,0.003019003663212061
mixup,22,700,5,0.0024335216730833054
mixup,22,700,6,0.0018399734981358051
mixup,22,700,7,0.0008434531046077609
mixup,22,700,8,0.00040777536923997104
mixup,22,700,9,0.00024346206919290125
mixup,22,700,10,0.00012857324327342212
mixup,22,700,11,0.0
mixup,22,800,0,0.005637092981487513
mixup,22,800,1,0.004221482668071985
mixup,22,800,2,0.0043356455862522125
mixup,22,800,3,0.002954229013994336
mixup,22,800,4,0.0029860609211027622
mixup,22,800,5,0.0021006488241255283
mixup,22,800,6,0.0018970688106492162
mixup,22,800,7,0.0007892196881584823
mixup,22,800,8,0.0004514674365054816
mixup,22,800,9,0.0002696152951102704
mixup,22,800,10,0.00012536646681837738
mixup,22,800,11,0.0
mixup,22,900,0,0.0056421346962451935
mixup,22,900,1,0.0034574747551232576
mixup,22,900,2,0.004285859875380993
mixup,22,900,3,0.0027261890936642885
mixup,22,900,4,0.003000646596774459
mixup,22,900,5,0.0022543175145983696
mixup,22,900,6,0.0017241297755390406
mixup,22,900,7,0.0007553624454885721
mixup,22,900,8,0.0003996358427684754
mixup,22,900,9,0.0002459314709994942
mixup,22,900,10,0.00012877205153927207
mixup,22,900,11,0.0
mixup,22,1000,0,0.0064422390423715115
mixup,22,1000,1,0.004620926454663277
mixup,22,1000,2,0.004454576410353184
mixup,22,1000,3,0.003218886209651828
mixup,22,1000,4,0.0031854903791099787
mixup,22,1000,5,0.0022900530602782965
mixup,22,1000,6,0.0019982263911515474
mixup,22,1000,7,0.0008969234186224639
mixup,22,1000,8,0.0004420732147991657
mixup,22,1000,9,0.000268090603640303
mixup,22,1000,10,0.00014412983728107065
mixup,22,1000,11,0.0
mixup,22,1100,0,0.00562124140560627
mixup,22,1100,1,0.004081393126398325
mixup,22,1100,2,0.0040994249284267426
mixup,22,1100,3,0.0030023951549082994
mixup,22,1100,4,0.003319551469758153
mixup,22,1100,5,0.002345465589314699
mixup,22,1100,6,0.00185818737372756
mixup,22,1100,7,0.0008555273525416851
mixup,22,1100,8,0.0004387611406855285
mixup,22,1100,9,0.0002546013565734029
mixup,22,1100,10,0.00013727889745496213
mixup,22,1100,11,0.0
mixup,22,1200,0,0.005128617398440838
mixup,22,1200,1,0.003661567810922861
mixup,22,1200,2,0.0038365537766367197
mixup,22,1200,3,0.0026883790269494057
mixup,22,1200,4,0.002954622730612755
mixup,22,1200,5,0.002142533892765641
mixup,22,1200,6,0.0018738473299890757
mixup,22,1200,7,0.0008368830312974751
mixup,22,1200,8,0.0004007603565696627
mixup,22,1200,9,0.0002324816450709477
mixup,22,1200,10,0.00013573153410106897
mixup,22,1200,11,0.0
mixup,23,0,0,0.005990616511553526
mixup,23,0,1,0.004103482235223055
mixup,23,0,2,0.004584454465657473
mixup,23,0,3,0.0031356702093034983
mixup,23,0,4,0.003317057155072689
mixup,23,0,5,0.002299980027601123
mixup,23,0,6,0.0017338745528832078
mixup,23,0,7,0.0008392459712922573
mixup,23,0,8,0.00042731998837552965
mixup,23,0,9,0.00027180483448319137
mixup,23,0,10,0.00013824515917804092
mixup,23,0,11,0.0
mixup,23,100,0,0.005833840928971767
mixup,23,100,1,0.004182931501418352
mixup,23,100,2,0.004667685832828283
mixup,23,100,3,0.003010711632668972
mixup,23,100,4,0.003496099729090929
mixup,23,100,5,0.002385074971243739
mixup,23,100,6,0.001983101712539792
mixup,23,100,7,0.0008568973862566054
mixup,23,100,8,0.00043224854744039476
mixup,23,100,9,0.000265963317360729
mixup,23,100,10,0.00013377981667872518
mixup,23,100,11,0.0
mixup,23,200,0,0.005398778710514307
mixup,23,200,1,0.004351017996668816
mixup,23,200,2,0.004215766675770283
mixup,23,200,3,0.0030005378648638725
mixup,23,200,4,0.003142633708193898
mixup,23,200,5,0.0022421216126531363
mixup,23,200,6,0.0017887359717860818
mixup,23,200,7,0.000802542781457305
mixup,23,200,8,0.0004308599454816431
mixup,23,200,9,0.0002376480697421357
mixup,23,200,10,0.00012610167323146015
mixup,23,200,11,0.0
mixup,23,300,0,0.006646945606917143
mixup,23,300,1,0.004978103097528219
mixup,23,300,2,0.004544504452496767
mixup,23,300,3,0.003188221249729395
mixup,23,300,4,0.0034590563736855984
mixup,23,300,5,0.00252415519207716
mixup,23,300,6,0.0020209639333188534
mixup,23,300,7,0.000962289166636765
mixup,23,300,8,0.00044352872646413743
mixup,23,300,9,0.00028332084184512496
mixup,23,300,10,0.00015297481149900705
mixup,23,300,11,0.0
mixup,23,400,0,0.005857565440237522
mixup,23,400,1,0.004043780732899904
mixup,23,400,2,0.004087141714990139
mixup,23,400,3,0.0028495299629867077
mixup,23,400,4,0.0035275453701615334
mixup,23,400,5,0.002251958241686225
mixup,23,400,6,0.0021222697105258703
mixup,23,400,7,0.0008164289174601436
mixup,23,400,8,0.00043951053521595895
mixup,23,400,9,0.0002576241095084697
mixup,23,400,10,0.00014798037591390312
mixup,23,400,11,0.0
mixup,23,500,0,0.005995658226311207
mixup,23,500,1,0.004320885986089706
mixup,23,500,2,0.004370426293462515
mixup,23,500,3,0.0030085057951509953
mixup,23,500,4,0.0031628406140953302
mixup,23,500,5,0.0024377801455557346
mixup,23,500,6,0.0018536221468821168
mixup,23,500,7,0.0008204086334444582
mixup,23,500,8,0.0004207860038150102
mixup,23,500,9,0.0002536261745262891
mixup,23,500,10,0.00014828926941845566
mixup,23,500,11,0.0
mixup,23,600,0,0.006234909873455763
mixup,23,600,1,0.004061463754624128
mixup,23,600,2,0.004217324312776327
mixup,23,600,3,0.0029386638198047876
mixup,23,600,4,0.003273066133260727
mixup,23,600,5,0.0022521999198943377
mixup,23,600,6,0.001924819080159068
mixup,23,600,7,0.0008296308224089444
mixup,23,600,8,0.00041821025661192834
mixup,23,600,9,0.00026412730221636593
mixup,23,600,10,0.00015738466754555702
mixup,23,600,11,0.0
mixup,23,700,0,0.005651095416396856
mixup,23,700,1,0.0039526838809251785
mixup,23,700,2,0.0042154863476753235
mixup,23,700,3,0.002751752035692334
mixup,23,700,4,0.0031489941757172346
mixup,23,700,5,0.00215823482722044
mixup,23,700,6,0.001894666813313961
mixup,23,700,7,0.0007935937610454857
mixup,23,700,8,0.0004045552632305771
mixup,23,700,9,0.00024565093917772174
mixup,23,700,10,0.00012958372826687992
mixup,23,700,11,0.0
mixup,23,800,0,0.005253269802778959
mixup,23,800,1,0.0038299565203487873
mixup,23,800,2,0.003823351813480258
mixup,23,800,3,0.0027239120099693537
mixup,23,800,4,0.00270017609000206
mixup,23,800,5,0.0019341122824698687
mixup,23,800,6,0.001709495671093464
mixup,23,800,7,0.0007173260091803968
mixup,23,800,8,0.00038639010745100677
mixup,23,800,9,0.00022738332336302847
mixup,23,800,10,0.00011714312131516635
mixup,23,800,11,0.0
mixup,23,900,0,0.00588998943567276
mixup,23,900,1,0.003948748577386141
mixup,23,900,2,0.004589573945850134
mixup,23,900,3,0.002835261169821024
mixup,23,900,4,0.00326151424087584
mixup,23,900,5,0.0023279462475329638
mixup,23,900,6,0.0017980493139475584
mixup,23,900,7,0.000838089850731194
mixup,23,900,8,0.0004191315092612058
mixup,23,900,9,0.00025155552430078387
mixup,23,900,10,0.00016228805179707706
mixup,23,900,11,0.0
mixup,23,1000,0,0.006564396433532238
mixup,23,1000,1,0.004008488729596138
mixup,23,1000,2,0.004843081813305616
mixup,23,1000,3,0.0032751010730862617
mixup,23,1000,4,0.00344487396068871
mixup,23,1000,5,0.002341634128242731
mixup,23,1000,6,0.001919635571539402
mixup,23,1000,7,0.0008382094674743712
mixup,23,1000,8,0.00046710320748388767
mixup,23,1000,9,0.00028172394377179444
mixup,23,1000,10,0.00013185004354454577
mixup,23,1000,11,0.0
mixup,23,1100,0,0.006643109489232302
mixup,23,1100,1,0.004564954899251461
mixup,23,1100,2,0.0044942270033061504
mixup,23,1100,3,0.0030926538165658712
mixup,23,1100,4,0.003297422779724002
mixup,23,1100,5,0.002426886698231101
mixup,23,1100,6,0.001895015244372189
mixup,23,1100,7,0.0008152272785082459
mixup,23,1100,8,0.00044557597720995545
mixup,23,1100,9,0.00026574425282888114
mixup,23,1100,10,0.00013371522072702646
mixup,23,1100,11,0.0
mixup,23,1200,0,0.007392320781946182
mixup,23,1200,1,0.0043157241307199
mixup,23,1200,2,0.004529241472482681
mixup,23,1200,3,0.0030576365534216166
mixup,23,1200,4,0.00324523588642478
mixup,23,1200,5,0.0026402929797768593
mixup,23,1200,6,0.002036011079326272
mixup,23,1200,7,0.0008932316559366882
mixup,23,1200,8,0.00044282080489210784
mixup,23,1200,9,0.0002655426796991378
mixup,23,1200,10,0.00014040064706932753
mixup,23,1200,11,0.0
mixup,24,0,0,0.006514843553304672
mixup,24,0,1,0.004386707209050655
mixup,24,0,2,0.004894342739135027
mixup,24,0,3,0.002938411198556423
mixup,24,0,4,0.003384151728823781
mixup,24,0,5,0.002415170893073082
mixup,24,0,6,0.002028066199272871
mixup,24,0,7,0.0009047522326000035
mixup,24,0,8,0.0004925047978758812
mixup,24,0,9,0.0002596475533209741
mixup,24,0,10,0.00014007613935973495
mixup,24,0,11,0.0
mixup,24,100,0,0.006079840008169413
mixup,24,100,1,0.003951955586671829
mixup,24,100,2,0.004215802066028118
mixup,24,100,3,0.0029783546924591064
mixup,24,100,4,0.0031565886456519365
mixup,24,100,5,0.00239373417571187
mixup,24,100,6,0.0018214102601632476
mixup,24,100,7,0.0008192501845769584
mixup,24,100,8,0.0004373441624920815
mixup,24,100,9,0.0002334719174541533
mixup,24,100,10,0.00013775935804005712
mixup,24,100,11,0.0
mixup,24,200,0,0.006686884444206953
mixup,24,200,1,0.0041982438415288925
mixup,24,200,2,0.004627981223165989
mixup,24,200,3,0.0031447301153093576
mixup,24,200,4,0.0032680484000593424
mixup,24,200,5,0.002454906702041626
mixup,24,200,6,0.0018652552971616387
mixup,24,200,7,0.0009605709346942604
mixup,24,200,8,0.00047042162623256445
mixup,24,200,9,0.0002835152263287455
mixup,24,200,10,0.0001432153512723744
mixup,24,200,11,0.0
mixup,24,300,0,0.006958120036870241
mixup,24,300,1,0.004383187275379896
mixup,24,300,2,0.004825902171432972
mixup,24,300,3,0.0032294271513819695
mixup,24,300,4,0.0035267190542072058
mixup,24,300,5,0.0024340490344911814
mixup,24,300,6,0.002054268727079034
mixup,24,300,7,0.000880381790921092
mixup,24,300,8,0.0004969523870386183
mixup,24,300,9,0.0002809993166010827
mixup,24,300,10,0.00015523872571066022
mixup,24,300,11,0.0
mixup,24,400,0,0.006328665651381016
mixup,24,400,1,0.004303898196667433
mixup,24,400,2,0.004435175098478794
mixup,24,400,3,0.00275303702801466
mixup,24,400,4,0.0031337456312030554
mixup,24,400,5,0.0022431344259530306
mixup,24,400,6,0.0017724520293995738
mixup,24,400,7,0.0008144086459651589
mixup,24,400,8,0.0004445945960469544
mixup,24,400,9,0.00024608662351965904
mixup,24,400,10,0.00012853600492235273
mixup,24,400,11,0.0
mixup,24,500,0,0.005502341780811548
mixup,24,500,1,0.003933494910597801
mixup,24,500,2,0.004450442269444466
mixup,24,500,3,0.0029477549251168966
mixup,24,500,4,0.002888308372348547
mixup,24,500,5,0.002212240593507886
mixup,24,500,6,0.0018487138440832496
mixup,24,500,7,0.0008811982115730643
mixup,24,500,8,0.0004472043947316706
mixup,24,500,9,0.00025121730868704617
mixup,24,500,10,0.00013206432049628347
mixup,24,500,11,0.0
mixup,24,600,0,0.006570910569280386
mixup,24,600,1,0.003985992632806301
mixup,24,600,2,0.004520752467215061
mixup,24,600,3,0.003377989400178194
mixup,24,600,4,0.0033605480566620827
mixup,24,600,5,0.002407339634373784
mixup,24,600,6,0.0021312739700078964
mixup,24,600,7,0.0009948102524504066
mixup,24,600,8,0.000489869446028024
mixup,24,600,9,0.0002827769494615495
mixup,24,600,10,0.00015837015234865248
mixup,24,600,11,0.0
mixup,24,700,0,0.007017273455858231
mixup,24,700,1,0.004327774979174137
mixup,24,700,2,0.004284553229808807
mixup,24,700,3,0.003071337705478072
mixup,24,700,4,0.0033403029665350914
mixup,24,700,5,0.002356654731556773
mixup,24,700,6,0.0018730818992480636
mixup,24,700,7,0.0009440531139262021
mixup,24,700,8,0.0004419179749675095
mixup,24,700,9,0.0002539497218094766
mixup,24,700,10,0.0001230107736773789
mixup,24,700,11,0.0
mixup,24,800,0,0.007366519421339035
mixup,24,800,1,0.004157365765422583
mixup,24,800,2,0.00470399484038353
mixup,24,800,3,0.0032005817629396915
mixup,24,800,4,0.0032625077292323112
mixup,24,800,5,0.0022482345812022686
mixup,24,800,6,0.001863778568804264
mixup,24,800,7,0.0008974096272140741
mixup,24,800,8,0.00043034800910390913
mixup,24,800,9,0.0002709186519496143
mixup,24,800,10,0.00014618545537814498
mixup,24,800,11,0.0
mixup,24,900,0,0.006796733941882849
mixup,24,900,1,0.0042955102398991585
mixup,24,900,2,0.004332329146564007
mixup,24,900,3,0.0029740987811237574
mixup,24,900,4,0.0032653771340847015
mixup,24,900,5,0.0023482078686356544
mixup,24,900,6,0.0017831975128501654
mixup,24,900,7,0.0008301892667077482
mixup,24,900,8,0.00042118621058762074
mixup,24,900,9,0.00026760585024021566
mixup,24,900,10,0.00013980257790535688
mixup,24,900,11,0.0
mixup,24,1000,0,0.0069590467028319836
mixup,24,1000,1,0.004600300453603268
mixup,24,1000,2,0.004913438111543655
mixup,24,1000,3,0.003383754286915064
mixup,24,1000,4,0.0036484163720160723
mixup,24,1000,5,0.0025399145670235157
mixup,24,1000,6,0.0020882156677544117
mixup,24,1000,7,0.0009953944245353341
mixup,24,1000,8,0.0004965179250575602
mixup,24,1000,9,0.0002933102659881115
mixup,24,1000,10,0.00016019385657273233
mixup,24,1000,11,0.0
mixup,24,1100,0,0.006635767407715321
mixup,24,1100,1,0.00464298389852047
mixup,24,1100,2,0.004615833517163992
mixup,24,1100,3,0.0030762350652366877
mixup,24,1100,4,0.003247622400522232
mixup,24,1100,5,0.0022930968552827835
mixup,24,1100,6,0.0018890455830842257
mixup,24,1100,7,0.0009059522417373955
mixup,24,1100,8,0.0004317176644690335
mixup,24,1100,9,0.00029474450275301933
mixup,24,1100,10,0.0001361034665023908
mixup,24,1100,11,0.0
mixup,24,1200,0,0.006847977172583342
mixup,24,1200,1,0.004615634214133024
mixup,24,1200,2,0.004617002792656422
mixup,24,1200,3,0.0033103092573583126
mixup,24,1200,4,0.0030914517119526863
mixup,24,1200,5,0.0023742401972413063
mixup,24,1200,6,0.0019577450584620237
mixup,24,1200,7,0.0009803016437217593
mixup,24,1200,8,0.0004392937116790563
mixup,24,1200,9,0.0002606153138913214
mixup,24,1200,10,0.0001365713105769828
mixup,24,1200,11,0.0
mixup,25,0,0,0.0071676126681268215
mixup,25,0,1,0.004510054364800453
mixup,25,0,2,0.004600285552442074
mixup,25,0,3,0.003143367823213339
mixup,25,0,4,0.0035205648746341467
mixup,25,0,5,0.0025766976177692413
mixup,25,0,6,0.002045869128778577
mixup,25,0,7,0.0009859090205281973
mixup,25,0,8,0.000441698357462883
mixup,25,0,9,0.0002709109685383737
mixup,25,0,10,0.0001441527419956401
mixup,25,0,11,0.0
mixup,25,100,0,0.006701027974486351
mixup,25,100,1,0.003996111452579498
mixup,25,100,2,0.004431446548551321
mixup,25,100,3,0.002940055914223194
mixup,25,100,4,0.0030048631597310305
mixup,25,100,5,0.0023406613618135452
mixup,25,100,6,0.0017468492733314633
mixup,25,100,7,0.0008342686342075467
mixup,25,100,8,0.00039738963823765516
mixup,25,100,9,0.0002723044017329812
mixup,25,100,10,0.00014072230260353535
mixup,25,100,11,0.0
mixup,25,200,0,0.007044091355055571
mixup,25,200,1,0.0043334136717021465
mixup,25,200,2,0.004725515842437744
mixup,25,200,3,0.003159639425575733
mixup,25,200,4,0.0032280096784234047
mixup,25,200,5,0.0024971310049295425
mixup,25,200,6,0.002057414036244154
mixup,25,200,7,0.0008545267046429217
mixup,25,200,8,0.0004765600024256855
mixup,25,200,9,0.00027463602600619197
mixup,25,200,10,0.00016072568541858345
mixup,25,200,11,0.0
mixup,25,300,0,0.007860283367335796
mixup,25,300,1,0.004396243020892143
mixup,25,300,2,0.004956070799380541
mixup,25,300,3,0.003344080178067088
mixup,25,300,4,0.003546979743987322
mixup,25,300,5,0.0022157388739287853
mixup,25,300,6,0.0018694495083764195
mixup,25,300,7,0.0008429383742623031
mixup,25,300,8,0.0004420243785716593
mixup,25,300,9,0.0003009539213962853
mixup,25,300,10,0.00015059171710163355
mixup,25,300,11,0.0
mixup,25,400,0,0.006994545925408602
mixup,25,400,1,0.004592836834490299
mixup,25,400,2,0.004995275754481554
mixup,25,400,3,0.0032950639724731445
mixup,25,400,4,0.003514317562803626
mixup,25,400,5,0.0025909116957336664
mixup,25,400,6,0.002135983668267727
mixup,25,400,7,0.0009912630775943398
mixup,25,400,8,0.000497875502333045
mixup,25,400,9,0.0003036630223505199
mixup,25,400,10,0.00014874484622851014
mixup,25,400,11,0.0
mixup,25,500,0,0.0072148940525949
mixup,25,500,1,0.0042329332791268826
mixup,25,500,2,0.004751323722302914
mixup,25,500,3,0.003160060616210103
mixup,25,500,4,0.002964792074635625
mixup,25,500,5,0.0023178241681307554
mixup,25,500,6,0.0020344071090221405
mixup,25,500,7,0.000942220794968307
mixup,25,500,8,0.0004419301694724709
mixup,25,500,9,0.0002834991901181638
mixup,25,500,10,0.00014517005183734
mixup,25,500,11,0.0
mixup,25,600,0,0.007253166288137436
mixup,25,600,1,0.00403154082596302
mixup,25,600,2,0.004683470819145441
mixup,25,600,3,0.0030147035140544176
mixup,25,600,4,0.003262833459302783
mixup,25,600,5,0.002373401541262865
mixup,25,600,6,0.0020061261020600796
mixup,25,600,7,0.0009642834193073213
mixup,25,600,8,0.0004688746703322977
mixup,25,600,9,0.00028783438028767705
mixup,25,600,10,0.0001502146478742361
mixup,25,600,11,0.0
mixup,25,700,0,0.007463389076292515
mixup,25,700,1,0.004700278863310814
mixup,25,700,2,0.004742179065942764
mixup,25,700,3,0.002989536616951227
mixup,25,700,4,0.0032596969977021217
mixup,25,700,5,0.0022512765135616064
mixup,25,700,6,0.0018165309447795153
